Date,year,month,day,temp,dewp,slp,visib,wdsp,mxpsd,max,min,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tomorrow
1979-07-18,1979.0,7.0,18.0,78.30000000000001,73.6,1015.5999999999999,8.35,4.4,8.55,90.05,73.4,1.0,1.0,0.0,0.0,0.0,0.0
1979-07-19,1979.0,7.0,19.0,80.8,73.25,1014.3,6.300000000000001,4.05,8.45,90.5,71.95,1.0,0.0,0.0,0.0,0.0,1.0
1979-07-20,1979.0,7.0,20.0,80.69999999999999,75.2,1015.55,4.45,3.25,9.05,91.5,73.5,1.0,1.0,0.0,0.0,1.0,1.0
1979-07-21,1979.0,7.0,21.0,80.4,75.75,1015.85,3.5999999999999996,2.85,6.4,90.5,74.45,1.0,1.0,0.0,0.0,0.5,0.5
1979-07-22,1979.0,7.0,22.0,81.2,76.05,1013.55,4.25,3.8,10.0,90.5,74.9,1.0,0.5,0.0,0.0,0.0,0.0
1979-07-23,1979.0,7.0,23.0,82.0,75.45,1010.05,11.45,5.55,11.45,90.5,75.35,0.0,0.0,0.0,0.0,0.0,1.0
1979-07-24,1979.0,7.0,24.0,80.6,76.05,1006.6,10.399999999999999,7.6,11.9,90.5,76.0,1.0,1.0,0.0,0.0,0.5,1.0
1979-07-25,1979.0,7.0,25.0,78.55000000000001,74.9,1004.7,11.100000000000001,8.3,13.0,86.45,75.9,1.0,1.0,0.0,0.0,0.0,1.0
1979-07-26,1979.0,7.0,26.0,76.8,73.8,1006.25,7.35,12.45,22.9,80.55,73.4,1.0,1.0,0.0,0.0,0.5,1.0
1979-07-27,1979.0,7.0,27.0,80.69999999999999,75.30000000000001,1010.95,11.55,10.350000000000001,16.05,87.1,74.9,0.5,1.0,0.0,0.0,1.0,0.5
1979-07-28,1979.0,7.0,28.0,83.15,76.65,1015.35,9.850000000000001,6.45,11.9,90.5,77.55,0.5,0.5,0.0,0.0,0.0,0.0
1979-07-29,1979.0,7.0,29.0,83.05000000000001,75.65,1017.45,13.45,5.8,10.95,92.45,74.9,0.0,0.0,0.0,0.0,0.0,0.5
1979-07-30,1979.0,7.0,30.0,82.85,74.4,1016.55,13.7,5.9,12.4,92.45,72.95,0.0,0.5,0.0,0.0,0.0,0.0
1979-07-31,1979.0,7.0,31.0,84.4,75.6,1016.5,14.350000000000001,7.050000000000001,12.4,93.45,74.6,0.0,0.0,0.0,0.0,0.0,0.0
1979-08-01,1979.0,8.0,1.0,83.05,74.5,1016.75,13.350000000000001,4.75,9.5,94.45,73.95,0.0,0.0,0.0,0.0,0.5,0.0
1979-08-02,1979.0,8.0,2.0,83.7,75.25,1014.9,13.55,5.6,9.4,93.45,75.0,0.0,0.0,0.0,0.0,0.0,0.5
1979-08-03,1979.0,8.0,3.0,82.4,74.6,1015.2,12.05,5.3,11.0,93.0,73.5,0.0,0.5,0.0,0.0,0.5,0.0
1979-08-04,1979.0,8.0,4.0,81.95,74.25,1017.55,13.350000000000001,3.45,7.95,91.95,72.4,0.0,0.0,0.0,0.0,0.5,0.0
1979-08-05,1979.0,8.0,5.0,82.65,74.55000000000001,1019.45,15.25,3.0999999999999996,7.95,91.45,74.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-08-06,1979.0,8.0,6.0,83.75,75.3,1019.15,11.3,3.05,6.45,93.9,74.5,0.5,0.0,0.0,0.0,0.0,1.0
1979-08-07,1979.0,8.0,7.0,81.8,72.94999999999999,1017.5,6.8,4.05,14.0,94.0,72.95,1.0,1.0,0.0,0.0,1.0,1.0
1979-08-08,1979.0,8.0,8.0,78.4,68.94999999999999,1017.85,7.6,4.6,9.55,92.45,72.5,0.5,1.0,0.0,0.0,1.0,1.0
1979-08-09,1979.0,8.0,9.0,80.45,72.25,1018.7,8.0,4.0,10.95,90.5,72.95,1.0,1.0,0.0,0.0,1.0,0.5
1979-08-10,1979.0,8.0,10.0,82.75,74.6,1018.4000000000001,12.2,3.65,11.45,92.45,74.6,0.5,0.5,0.0,0.0,1.0,0.5
1979-08-11,1979.0,8.0,11.0,81.15,73.95,1015.35,12.399999999999999,4.0,11.95,92.0,74.95,0.0,0.5,0.0,0.0,1.0,0.5
1979-08-12,1979.0,8.0,12.0,81.35,73.55,1014.35,12.2,2.7,8.0,93.0,74.4,0.0,0.5,0.0,0.0,0.5,1.0
1979-08-13,1979.0,8.0,13.0,83.1,74.85,1016.3,10.45,3.45,8.9,92.45,73.95,0.5,1.0,0.0,0.0,1.0,0.5
1979-08-14,1979.0,8.0,14.0,82.69999999999999,73.8,1019.15,11.75,3.85,8.45,92.45,75.05,0.0,0.5,0.0,0.0,1.0,1.0
1979-08-15,1979.0,8.0,15.0,81.6,74.95,1019.85,10.8,3.5,7.0,91.45,73.95,0.5,1.0,0.0,0.0,1.0,1.0
1979-08-16,1979.0,8.0,16.0,80.25,74.25,1019.2,9.2,2.7,7.5,90.5,73.95,1.0,1.0,0.0,0.0,1.0,0.5
1979-08-17,1979.0,8.0,17.0,80.44999999999999,73.85,1018.55,5.449999999999999,3.45,9.05,90.95,71.5,1.0,0.5,0.0,0.0,0.0,0.0
1979-08-18,1979.0,8.0,18.0,82.55000000000001,72.80000000000001,1017.3,6.199999999999999,3.3,8.45,92.0,72.95,0.5,0.0,0.0,0.0,0.0,1.0
1979-08-19,1979.0,8.0,19.0,79.0,72.2,1016.7,7.5,2.9,9.55,91.45,73.25,1.0,1.0,0.0,0.0,1.0,1.0
1979-08-20,1979.0,8.0,20.0,80.30000000000001,72.4,1016.45,9.55,2.65,8.9,91.45,73.4,0.5,1.0,0.0,0.0,1.0,0.0
1979-08-21,1979.0,8.0,21.0,82.5,72.85,1015.8,12.05,3.5,9.5,94.55,73.5,0.5,0.0,0.0,0.0,0.5,1.0
1979-08-22,1979.0,8.0,22.0,79.05000000000001,73.35,1014.4000000000001,12.75,4.9,13.5,91.95,71.95,0.0,1.0,0.0,0.0,1.0,0.0
1979-08-23,1979.0,8.0,23.0,80.25,70.69999999999999,1012.4000000000001,11.5,4.449999999999999,10.5,92.45,71.4,0.5,0.0,0.0,0.0,0.5,0.0
1979-08-24,1979.0,8.0,24.0,80.6,70.9,1011.5999999999999,12.45,5.35,12.45,91.4,71.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-08-25,1979.0,8.0,25.0,76.15,67.55000000000001,1012.3,10.5,4.25,9.4,88.0,68.44999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1979-08-26,1979.0,8.0,26.0,80.05,71.3,1014.3499999999999,13.350000000000001,4.2,14.100000000000001,90.5,69.5,0.0,0.0,0.0,0.0,0.5,0.5
1979-08-27,1979.0,8.0,27.0,81.5,74.15,1014.8,12.2,3.55,8.95,95.55,73.05,0.5,0.5,0.0,0.0,0.0,1.0
1979-08-28,1979.0,8.0,28.0,80.30000000000001,72.6,1012.05,11.85,3.65,8.45,91.0,72.5,0.5,1.0,0.0,0.0,1.0,1.0
1979-08-29,1979.0,8.0,29.0,80.4,73.15,1011.6500000000001,9.15,3.4499999999999997,7.949999999999999,90.05,73.5,0.5,1.0,0.0,0.0,0.5,0.0
1979-08-30,1979.0,8.0,30.0,83.25,74.80000000000001,1013.55,10.55,5.15,11.45,93.0,75.8,0.5,0.0,0.0,0.0,0.0,1.0
1979-08-31,1979.0,8.0,31.0,81.35,73.95,1012.1,10.4,7.85,15.0,91.95,74.4,1.0,1.0,0.0,0.0,1.0,1.0
1979-09-01,1979.0,9.0,1.0,81.3,74.5,1009.0999999999999,12.3,10.2,20.9,90.0,72.5,0.5,1.0,0.0,0.0,1.0,1.0
1979-09-02,1979.0,9.0,2.0,78.35,74.44999999999999,1010.5,13.3,6.300000000000001,21.0,87.0,73.5,0.5,1.0,0.0,0.0,0.5,0.0
1979-09-03,1979.0,9.0,3.0,78.55,73.95,1011.35,10.55,5.45,10.0,89.4,72.95,1.0,0.0,0.0,0.0,0.0,1.0
1979-09-04,1979.0,9.0,4.0,79.55,74.7,1011.05,10.35,4.6,9.05,87.55,73.5,0.5,1.0,0.0,0.0,0.5,1.0
1979-09-05,1979.0,9.0,5.0,79.1,74.9,1011.9,9.2,3.05,8.55,87.0,74.5,0.5,1.0,0.0,0.0,0.5,1.0
1979-09-06,1979.0,9.0,6.0,78.35,74.4,1012.8,7.8,2.9000000000000004,6.9,89.05,72.5,1.0,1.0,0.0,0.0,1.0,1.0
1979-09-07,1979.0,9.0,7.0,76.15,72.55000000000001,1013.6500000000001,6.15,5.0,12.4,89.5,69.45,0.5,1.0,0.0,0.0,1.0,0.0
1979-09-08,1979.0,9.0,8.0,78.55,72.5,1014.4,5.5,4.25,8.55,88.55,69.35,1.0,0.0,0.0,0.0,0.0,0.0
1979-09-09,1979.0,9.0,9.0,76.9,66.6,1015.1,9.5,4.95,8.55,87.0,65.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-09-10,1979.0,9.0,10.0,73.7,66.65,1013.75,7.25,3.4,7.35,86.55,63.95,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-11,1979.0,9.0,11.0,78.9,70.75,1012.3,4.949999999999999,5.9,11.95,88.35,68.0,1.0,0.0,0.0,0.0,0.0,0.5
1979-09-12,1979.0,9.0,12.0,79.5,68.2,1009.6,6.95,6.1,10.95,89.0,73.5,0.0,0.5,0.0,0.0,0.0,0.5
1979-09-13,1979.0,9.0,13.0,81.15,67.05,1007.3,7.800000000000001,7.45,11.9,89.95,73.4,0.0,0.5,0.0,0.0,0.0,0.0
1979-09-14,1979.0,9.0,14.0,76.65,65.8,1012.95,7.8999999999999995,6.6,11.95,86.45,69.45,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-15,1979.0,9.0,15.0,71.75,59.85,1018.5,15.399999999999999,8.75,13.850000000000001,83.45,62.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-09-16,1979.0,9.0,16.0,68.69999999999999,54.8,1018.6,16.15,7.15,12.4,80.05,57.5,0.0,0.0,0.0,0.0,0.0,1.0
1979-09-17,1979.0,9.0,17.0,68.5,60.5,1015.9,10.2,5.95,9.05,78.5,58.05,1.0,1.0,0.0,0.0,0.0,1.0
1979-09-18,1979.0,9.0,18.0,74.0,73.05000000000001,1015.05,3.75,6.9,13.850000000000001,78.45,65.4,1.0,1.0,0.0,0.0,0.5,1.0
1979-09-19,1979.0,9.0,19.0,73.35,72.30000000000001,1012.95,4.699999999999999,9.2,13.9,78.0,71.0,1.0,1.0,0.0,0.0,0.0,1.0
1979-09-20,1979.0,9.0,20.0,74.3,70.05,1004.75,7.95,10.1,15.95,80.55,71.5,1.0,1.0,0.0,0.0,0.0,0.0
1979-09-21,1979.0,9.0,21.0,73.85,64.1,1009.5,17.9,8.45,14.95,84.0,65.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-09-22,1979.0,9.0,22.0,72.85,62.0,1016.1,12.7,2.85,7.0,85.0,62.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0
1979-09-23,1979.0,9.0,23.0,74.2,65.25,1017.2,8.3,3.0999999999999996,8.0,85.45,63.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-09-24,1979.0,9.0,24.0,72.1,60.8,1018.05,8.7,3.8,9.5,86.0,60.25,1.0,0.0,0.0,0.0,0.0,0.0
1979-09-25,1979.0,9.0,25.0,70.1,57.95,1019.5,12.0,4.85,11.45,85.45,57.05,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-26,1979.0,9.0,26.0,72.45,61.900000000000006,1018.55,9.25,5.15,11.0,85.45,58.55,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-27,1979.0,9.0,27.0,73.95,63.150000000000006,1015.4000000000001,8.0,2.4,5.449999999999999,86.55,62.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-28,1979.0,9.0,28.0,73.7,63.699999999999996,1014.65,6.85,2.3,7.0,87.1,62.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-29,1979.0,9.0,29.0,75.55,65.4,1015.65,7.0,3.5,7.949999999999999,88.55,64.05,0.5,0.0,0.0,0.0,0.0,0.0
1979-09-30,1979.0,9.0,30.0,75.95,66.30000000000001,1015.85,6.4,2.4,5.95,89.55,65.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-01,1979.0,10.0,1.0,77.44999999999999,66.1,1015.55,8.1,3.95,9.05,90.95,65.95,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-02,1979.0,10.0,2.0,78.0,66.5,1014.5,9.2,5.800000000000001,10.0,92.45,66.6,0.5,0.0,0.0,0.0,0.0,0.0
1979-10-03,1979.0,10.0,3.0,76.75,66.55,1014.05,8.2,4.699999999999999,11.9,90.05,66.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-04,1979.0,10.0,4.0,74.9,52.650000000000006,1017.7,14.649999999999999,9.75,15.45,86.0,64.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-05,1979.0,10.0,5.0,66.35,45.150000000000006,1017.5999999999999,15.600000000000001,4.0,11.45,85.45,50.45,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-06,1979.0,10.0,6.0,72.05000000000001,57.1,1013.95,13.95,4.8,11.45,88.55,54.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-07,1979.0,10.0,7.0,74.45,65.85,1016.45,9.399999999999999,3.2,8.95,89.1,60.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-08,1979.0,10.0,8.0,75.1,64.5,1015.2,13.7,6.9,15.45,89.1,63.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-09,1979.0,10.0,9.0,77.45,67.05000000000001,1013.3499999999999,11.95,6.6,12.05,90.5,65.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-10,1979.0,10.0,10.0,65.85,48.45,1019.05,13.95,9.25,15.95,87.0,54.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-11,1979.0,10.0,11.0,64.25,48.25,1014.35,14.7,2.95,8.45,84.45,50.9,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-12,1979.0,10.0,12.0,71.15,60.75,1010.45,12.25,4.5,10.0,87.55,54.05,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-13,1979.0,10.0,13.0,74.65,67.2,1011.5999999999999,7.85,4.85,10.0,87.55,60.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-14,1979.0,10.0,14.0,69.25,54.2,1019.5,13.55,7.300000000000001,10.95,83.6,57.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-15,1979.0,10.0,15.0,68.1,59.05,1017.9000000000001,11.0,5.0,11.45,83.45,56.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-16,1979.0,10.0,16.0,76.6,69.2,1014.9,9.65,5.25,10.95,89.55,68.44999999999999,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-17,1979.0,10.0,17.0,76.7,70.15,1016.25,4.9,4.050000000000001,8.9,88.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-18,1979.0,10.0,18.0,74.69999999999999,67.15,1017.9,5.75,4.6,10.95,86.45,65.9,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-19,1979.0,10.0,19.0,74.69999999999999,68.15,1015.0999999999999,7.1,5.95,13.9,88.55,64.95,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-20,1979.0,10.0,20.0,80.35,72.6,1011.85,12.85,9.3,15.0,89.55,67.55,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-21,1979.0,10.0,21.0,81.75,74.8,1011.5999999999999,13.6,10.45,15.9,89.55,76.45,0.0,0.0,0.0,0.0,0.0,1.0
1979-10-22,1979.0,10.0,22.0,75.80000000000001,66.30000000000001,1013.0999999999999,11.05,12.05,18.45,86.5,67.0,0.5,1.0,0.0,0.0,0.0,0.0
1979-10-23,1979.0,10.0,23.0,60.2,43.55,1020.8,16.5,7.8,15.45,76.05,47.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-24,1979.0,10.0,24.0,57.8,42.349999999999994,1019.7,13.75,2.95,8.45,74.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-25,1979.0,10.0,25.0,61.55,46.05,1019.25,11.7,1.9000000000000001,7.5,79.1,46.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-26,1979.0,10.0,26.0,63.1,53.9,1019.1500000000001,10.45,4.05,11.55,80.0,48.6,0.5,0.0,0.0,0.0,0.0,0.0
1979-10-27,1979.0,10.0,27.0,69.1,60.35,1016.55,9.7,5.949999999999999,14.95,84.0,53.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-10-28,1979.0,10.0,28.0,70.25,62.95,1013.25,8.899999999999999,3.05,9.05,84.9,57.55,1.0,0.0,0.0,0.0,0.0,0.0
1979-10-29,1979.0,10.0,29.0,71.9,64.95,1009.6500000000001,9.350000000000001,5.55,14.0,86.0,58.45,1.0,0.0,0.0,0.0,0.0,0.5
1979-10-30,1979.0,10.0,30.0,76.95,71.1,1003.8,9.850000000000001,15.25,28.95,86.0,67.0,0.5,0.5,0.0,0.0,1.0,1.0
1979-10-31,1979.0,10.0,31.0,61.650000000000006,50.599999999999994,1009.2,12.45,7.550000000000001,15.9,78.45,52.4,0.5,1.0,0.0,0.0,1.0,0.0
1979-11-01,1979.0,11.0,1.0,57.35,44.5,1017.65,15.85,8.55,14.95,70.55,48.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-02,1979.0,11.0,2.0,55.95,42.8,1019.7,16.2,6.300000000000001,12.55,72.0,43.35,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-03,1979.0,11.0,3.0,57.349999999999994,43.25,1023.05,16.25,6.050000000000001,10.95,71.45,44.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-04,1979.0,11.0,4.0,55.0,42.8,1024.35,17.049999999999997,5.550000000000001,10.5,71.55,42.25,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-05,1979.0,11.0,5.0,61.099999999999994,52.0,1021.6500000000001,13.8,6.1,11.95,76.0,44.5,0.0,0.0,0.0,0.0,0.0,0.5
1979-11-06,1979.0,11.0,6.0,66.45,59.65,1025.0,7.85,5.95,13.4,73.9,55.900000000000006,1.0,0.5,0.0,0.0,0.0,0.0
1979-11-07,1979.0,11.0,7.0,55.3,45.75,1025.9,12.7,5.949999999999999,10.5,70.0,44.95,0.5,0.0,0.0,0.0,0.0,0.0
1979-11-08,1979.0,11.0,8.0,61.6,54.05,1014.35,8.25,5.8,13.4,79.1,45.5,1.0,0.0,0.0,0.0,0.0,0.5
1979-11-09,1979.0,11.0,9.0,75.4,68.3,1003.4,8.75,9.55,14.5,83.9,69.55,0.0,0.5,0.0,0.0,0.0,0.0
1979-11-10,1979.0,11.0,10.0,58.8,50.1,1011.8,11.4,10.1,15.45,80.5,51.4,0.0,0.0,0.0,0.0,0.0,0.5
1979-11-11,1979.0,11.0,11.0,53.15,43.05,1019.55,10.4,7.6,12.55,65.0,43.95,0.0,0.5,0.0,0.0,0.0,0.0
1979-11-12,1979.0,11.0,12.0,51.75,41.400000000000006,1021.15,10.899999999999999,4.75,9.4,68.55,39.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-11-13,1979.0,11.0,13.0,53.25,39.15,1026.2,10.55,7.9,22.05,67.0,39.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-11-14,1979.0,11.0,14.0,48.8,34.65,1028.65,12.2,2.4,7.35,65.30000000000001,36.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-15,1979.0,11.0,15.0,50.5,37.35,1029.25,9.9,1.5,4.95,66.9,36.95,0.5,0.0,0.0,0.0,0.0,0.0
1979-11-16,1979.0,11.0,16.0,52.75,39.95,1027.5500000000002,7.95,1.8499999999999999,6.5,71.1,38.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-11-17,1979.0,11.0,17.0,56.75,49.05,1024.5500000000002,7.2,3.65,10.5,73.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0
1979-11-18,1979.0,11.0,18.0,66.5,60.0,1019.3,10.55,7.050000000000001,15.9,78.9,58.55,0.5,1.0,0.0,0.0,0.0,0.5
1979-11-19,1979.0,11.0,19.0,70.15,65.25,1018.55,8.0,6.15,13.4,81.5,59.95,1.0,0.5,0.0,0.0,0.0,0.0
1979-11-20,1979.0,11.0,20.0,72.0,68.1,1019.75,5.35,9.600000000000001,16.45,80.5,64.5,1.0,0.0,0.0,0.0,0.5,1.0
1979-11-21,1979.0,11.0,21.0,71.5,68.5,1016.0,5.35,11.600000000000001,17.35,79.55,56.05,1.0,1.0,0.0,0.0,0.5,1.0
1979-11-22,1979.0,11.0,22.0,50.15,42.150000000000006,1020.0,11.899999999999999,10.25,15.45,56.45,42.45,1.0,1.0,0.0,0.0,1.0,1.0
1979-11-23,1979.0,11.0,23.0,46.95,35.7,1020.9,12.5,6.7,11.9,59.55,40.45,0.0,1.0,0.5,0.0,0.0,0.0
1979-11-24,1979.0,11.0,24.0,47.85,33.5,1018.3499999999999,14.45,4.75,10.5,61.55,37.95,0.0,0.0,0.0,0.0,0.0,1.0
1979-11-25,1979.0,11.0,25.0,52.8,40.0,1014.0,16.55,6.449999999999999,11.95,65.45,40.05,0.0,1.0,0.0,0.0,0.0,0.0
1979-11-26,1979.0,11.0,26.0,56.25,45.9,1014.1,12.0,4.6,11.0,75.45,41.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-27,1979.0,11.0,27.0,66.4,60.3,1015.7,8.25,6.9,14.5,79.55,48.45,1.0,0.0,0.0,0.0,0.0,0.0
1979-11-28,1979.0,11.0,28.0,58.150000000000006,40.5,1023.55,17.1,11.35,17.35,76.05,48.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-29,1979.0,11.0,29.0,44.75,21.4,1032.6,17.3,9.95,14.95,57.55,33.4,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-30,1979.0,11.0,30.0,37.9,23.1,1030.25,15.5,4.1,8.0,49.45,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-01,1979.0,12.0,1.0,41.55,27.0,1027.55,10.75,1.95,5.45,59.0,30.05,0.5,0.0,0.0,0.0,0.0,0.0
1979-12-02,1979.0,12.0,2.0,46.4,29.85,1031.25,13.8,2.95,9.4,63.0,32.55,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-03,1979.0,12.0,3.0,49.7,32.9,1032.4,11.149999999999999,3.8499999999999996,7.35,62.5,36.05,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-04,1979.0,12.0,4.0,49.25,36.8,1029.9,7.95,2.25,4.95,66.45,37.5,0.5,0.0,0.0,0.0,0.0,0.0
1979-12-05,1979.0,12.0,5.0,52.15,42.400000000000006,1018.45,7.85,4.15,13.4,73.0,38.05,0.5,0.0,0.0,0.0,0.0,0.5
1979-12-06,1979.0,12.0,6.0,59.900000000000006,42.75,1008.6,11.600000000000001,7.75,14.95,71.5,52.55,0.0,0.5,0.0,0.0,0.0,0.0
1979-12-07,1979.0,12.0,7.0,50.15,34.8,1015.85,12.100000000000001,1.95,5.0,71.0,34.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-08,1979.0,12.0,8.0,52.05,39.85,1026.4499999999998,7.95,4.35,11.95,70.85,36.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-12-09,1979.0,12.0,9.0,51.35,38.1,1029.4,11.45,3.4,6.4,69.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-10,1979.0,12.0,10.0,55.0,48.5,1024.1,5.35,4.4,11.45,72.95,40.0,1.0,0.0,0.0,0.0,0.0,0.0
1979-12-11,1979.0,12.0,11.0,65.3,61.45,1017.2,3.6500000000000004,6.5,12.9,75.9,56.0,1.0,0.0,0.0,0.0,0.0,1.0
1979-12-12,1979.0,12.0,12.0,65.3,63.25,1016.85,4.65,7.4,12.9,74.9,49.05,1.0,1.0,0.0,0.0,1.0,1.0
1979-12-13,1979.0,12.0,13.0,45.2,43.1,1021.1500000000001,7.5,9.0,13.05,49.55,42.95,1.0,1.0,0.0,0.0,0.0,1.0
1979-12-14,1979.0,12.0,14.0,51.9,41.3,1025.75,11.05,8.85,12.4,59.45,49.0,1.0,1.0,0.0,0.0,0.0,1.0
1979-12-15,1979.0,12.0,15.0,50.400000000000006,38.099999999999994,1024.4,10.65,4.35,8.9,58.0,44.95,0.5,1.0,0.0,0.0,0.0,0.0
1979-12-16,1979.0,12.0,16.0,51.349999999999994,43.25,1021.35,9.2,3.05,10.0,66.0,39.95,1.0,0.0,0.0,0.0,0.0,0.0
1979-12-17,1979.0,12.0,17.0,42.400000000000006,26.45,1034.25,14.45,10.399999999999999,15.45,64.05,33.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-18,1979.0,12.0,18.0,38.4,22.200000000000003,1032.85,12.899999999999999,2.3,4.95,54.5,27.95,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-19,1979.0,12.0,19.0,46.150000000000006,37.150000000000006,1024.65,8.8,2.75,7.5,65.45,31.0,0.0,0.0,0.0,0.0,0.0,0.5
1979-12-20,1979.0,12.0,20.0,62.05,56.8,1020.1500000000001,8.45,4.4,8.55,72.05,56.0,1.0,0.5,0.0,0.0,0.0,0.5
1979-12-21,1979.0,12.0,21.0,64.35,60.0,1018.2,8.4,5.25,11.9,73.9,57.0,1.0,0.5,0.0,0.0,0.0,1.0
1979-12-22,1979.0,12.0,22.0,68.30000000000001,63.599999999999994,1012.6,6.8,6.35,14.95,79.1,59.45,1.0,1.0,0.0,0.0,0.0,1.0
1979-12-23,1979.0,12.0,23.0,68.80000000000001,65.9,1009.0,6.15,9.55,19.8,77.55,55.05,1.0,1.0,0.0,0.0,0.0,0.5
1979-12-24,1979.0,12.0,24.0,55.5,46.1,1017.3,17.549999999999997,8.9,16.45,69.95,48.95,0.0,0.5,0.0,0.0,0.0,0.0
1979-12-25,1979.0,12.0,25.0,51.55,38.05,1024.9,16.15,3.5,8.45,70.1,36.4,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-26,1979.0,12.0,26.0,52.35,42.8,1021.55,11.25,3.4000000000000004,9.5,72.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0
1979-12-27,1979.0,12.0,27.0,55.55,49.45,1021.55,9.35,4.5,10.95,71.05,40.55,1.0,0.0,0.0,0.0,0.0,0.0
1979-12-28,1979.0,12.0,28.0,57.6,49.45,1022.4,10.1,4.75,9.5,68.55,48.55,0.5,0.0,0.0,0.0,0.0,1.0
1979-12-29,1979.0,12.0,29.0,53.15,49.45,1022.35,5.800000000000001,7.2,15.45,61.55,49.9,1.0,1.0,0.0,0.0,0.0,0.5
1979-12-30,1979.0,12.0,30.0,51.25,44.2,1021.35,9.2,5.5,10.0,56.45,46.5,0.0,0.5,0.0,0.0,0.0,0.0
1979-12-31,1979.0,12.0,31.0,45.0,35.6,1022.3,12.8,6.4,14.5,56.45,37.05,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-01,1980.0,1.0,1.0,45.25,33.7,1022.8,14.149999999999999,2.65,7.949999999999999,61.55,33.45,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-02,1980.0,1.0,2.0,49.7,42.75,1018.45,15.5,4.15,10.95,69.0,35.05,0.5,0.0,0.0,0.0,0.0,1.0
1980-01-03,1980.0,1.0,3.0,55.55,51.2,1015.7,11.15,8.899999999999999,17.85,66.5,41.55,1.0,1.0,0.0,0.0,1.0,0.0
1980-01-04,1980.0,1.0,4.0,46.3,36.95,1021.5999999999999,8.9,5.300000000000001,14.95,57.9,38.9,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-05,1980.0,1.0,5.0,45.45,39.9,1023.1,4.9,2.35,6.4,62.5,33.95,1.0,0.0,0.0,0.0,0.0,0.0
